bigg_id	universal_bigg_id	name	model_list	database_links	old_bigg_ids
dopa_l	dopa	Dopamine	iCHOv1	Reactome Compound: http://identifiers.org/reactome/R-ALL-159362; Reactome Compound: http://identifiers.org/reactome/R-ALL-351601; Reactome Compound: http://identifiers.org/reactome/R-ALL-380873; KEGG Compound: http://identifiers.org/kegg.compound/C03758; CHEBI: http://identifiers.org/chebi/CHEBI:11695; CHEBI: http://identifiers.org/chebi/CHEBI:11930; CHEBI: http://identifiers.org/chebi/CHEBI:14203; CHEBI: http://identifiers.org/chebi/CHEBI:1764; CHEBI: http://identifiers.org/chebi/CHEBI:18243; CHEBI: http://identifiers.org/chebi/CHEBI:23886; CHEBI: http://identifiers.org/chebi/CHEBI:43686; CHEBI: http://identifiers.org/chebi/CHEBI:59905; KEGG Drug: http://identifiers.org/kegg.drug/D07870; Human Metabolome Database: http://identifiers.org/hmdb/HMDB00073; BioCyc: http://identifiers.org/biocyc/META:DOPAMINE; MetaNetX (MNX) Chemical: http://identifiers.org/metanetx.chemical/MNXM205; InChI Key: https://identifiers.org/inchikey/VYFYYTLLBUKUHU-UHFFFAOYSA-O; SEED Compound: http://identifiers.org/seed.compound/cpd02357	dopa; dopa[l]
epo_g	epo	Epo[g]	iCHOv1_DG44; iCHOv1	KEGG Compound: http://identifiers.org/kegg.compound/C18200; CHEBI: http://identifiers.org/chebi/CHEBI:81579; MetaNetX (MNX) Chemical: http://identifiers.org/metanetx.chemical/MNXM52561; SEED Compound: http://identifiers.org/seed.compound/cpd19469	epo; epo[g]; epo_g
estrone_l	estrone	Estrone cytosol	iCHOv1	Reactome Compound: http://identifiers.org/reactome/R-ALL-176575; Reactome Compound: http://identifiers.org/reactome/R-ALL-193066; Reactome Compound: http://identifiers.org/reactome/R-ALL-5696848; KEGG Compound: http://identifiers.org/kegg.compound/C00468; CHEBI: http://identifiers.org/chebi/CHEBI:14220; CHEBI: http://identifiers.org/chebi/CHEBI:17263; CHEBI: http://identifiers.org/chebi/CHEBI:23971; CHEBI: http://identifiers.org/chebi/CHEBI:4870; KEGG Drug: http://identifiers.org/kegg.drug/D00067; InChI Key: https://identifiers.org/inchikey/DNXHEGUUPJUMQT-CBZIJGRNSA-N; Human Metabolome Database: http://identifiers.org/hmdb/HMDB00145; Human Metabolome Database: http://identifiers.org/hmdb/HMDB04449; LipidMaps: http://identifiers.org/lipidmaps/LMST02010004; BioCyc: http://identifiers.org/biocyc/META:ESTRONE; MetaNetX (MNX) Chemical: http://identifiers.org/metanetx.chemical/MNXM327; SEED Compound: http://identifiers.org/seed.compound/cpd00362	estrone; estrone[l]
fad_e	fad	Flavin adenine dinucleotide oxidized	iCHOv1; Recon3D; iCHOv1_DG44; iML1515	Reactome Compound: http://identifiers.org/reactome/R-ALL-113596; Reactome Compound: http://identifiers.org/reactome/R-ALL-113597; Reactome Compound: http://identifiers.org/reactome/R-ALL-29386; KEGG Compound: http://identifiers.org/kegg.compound/C00016; CHEBI: http://identifiers.org/chebi/CHEBI:13315; CHEBI: http://identifiers.org/chebi/CHEBI:16238; CHEBI: http://identifiers.org/chebi/CHEBI:21125; CHEBI: http://identifiers.org/chebi/CHEBI:42388; CHEBI: http://identifiers.org/chebi/CHEBI:4956; CHEBI: http://identifiers.org/chebi/CHEBI:57692; KEGG Drug: http://identifiers.org/kegg.drug/D00005; Human Metabolome Database: http://identifiers.org/hmdb/HMDB01248; InChI Key: https://identifiers.org/inchikey/IMGVNJNCCGXBHD-UYBVJOGSSA-K; BioCyc: http://identifiers.org/biocyc/META:FAD; MetaNetX (MNX) Chemical: http://identifiers.org/metanetx.chemical/MNXM33; SEED Compound: http://identifiers.org/seed.compound/cpd00015	fad; fad[e]; fad_e
fn4m2masn_g	fn4m2masn	Fn4m2masn[g]	iCHOv1_DG44; iCHOv1	MetaNetX (MNX) Chemical: http://identifiers.org/metanetx.chemical/MNXM163389	fn4m2masn; fn4m2masn[g]; fn4m2masn_g
fol_m	fol	Folate	iCHOv1; iCHOv1_DG44; Recon3D	Reactome Compound: http://identifiers.org/reactome/R-ALL-197965; Reactome Compound: http://identifiers.org/reactome/R-ALL-200716; KEGG Compound: http://identifiers.org/kegg.compound/C00504; CHEBI: http://identifiers.org/chebi/CHEBI:24075; CHEBI: http://identifiers.org/chebi/CHEBI:27470; CHEBI: http://identifiers.org/chebi/CHEBI:42610; CHEBI: http://identifiers.org/chebi/CHEBI:5140; CHEBI: http://identifiers.org/chebi/CHEBI:569217; CHEBI: http://identifiers.org/chebi/CHEBI:62501; KEGG Drug: http://identifiers.org/kegg.drug/D00070; Human Metabolome Database: http://identifiers.org/hmdb/HMDB00121; BioCyc: http://identifiers.org/biocyc/META:CPD-12826; MetaNetX (MNX) Chemical: http://identifiers.org/metanetx.chemical/MNXM617; InChI Key: https://identifiers.org/inchikey/OVBPIULPVIDEAO-LBPRGKRZSA-L; SEED Compound: http://identifiers.org/seed.compound/cpd00393	fol; fol[m]; fol_m
fuc13galacglcgal14acglcgalgluside_cho_c	fuc13galacglcgal14acglcgalgluside_cho	III3Fuc-nLc6Cer	iCHOv1; iCHOv1_DG44	KEGG Glycan: http://identifiers.org/kegg.glycan/G00076; MetaNetX (MNX) Chemical: http://identifiers.org/metanetx.chemical/MNXM13334; SEED Compound: http://identifiers.org/seed.compound/cpd21562	fuc13galacglcgal14acglcgalgluside_cho; fuc13galacglcgal14acglcgalgluside_cho[c]; fuc13galacglcgal14acglcgalgluside_cho_c
fuc14galacglcgalgluside_cho_c	fuc14galacglcgalgluside_cho	Lea glycolipid	iCHOv1_DG44; iCHOv1	CHEBI: http://identifiers.org/chebi/CHEBI:21431; CHEBI: http://identifiers.org/chebi/CHEBI:28246; CHEBI: http://identifiers.org/chebi/CHEBI:6396; KEGG Glycan: http://identifiers.org/kegg.glycan/G00046; MetaNetX (MNX) Chemical: http://identifiers.org/metanetx.chemical/MNXM41297; SEED Compound: http://identifiers.org/seed.compound/cpd21537	fuc14galacglcgalgluside_cho; fuc14galacglcgalgluside_cho[c]; fuc14galacglcgalgluside_cho_c
fucacgalfucgalacglcgalgluside_cho_c	fucacgalfucgalacglcgalgluside_cho	(Gal)2 (GalNAc)1 (Glc)1 (GlcNAc)1 (LFuc)2 (Cer)1	iCHOv1; iCHOv1_DG44	CHEBI: http://identifiers.org/chebi/CHEBI:62656; MetaNetX (MNX) Chemical: http://identifiers.org/metanetx.chemical/MNXM41051; SEED Compound: http://identifiers.org/seed.compound/cpd21534	fucacgalfucgalacglcgalgluside_cho; fucacgalfucgalacglcgalgluside_cho[c]; fucacgalfucgalacglcgalgluside_cho_c
fucacngal14acglcgalgluside_cho_e	fucacngal14acglcgalgluside_cho	IV3-a-NeuAc,III3-a-Fuc-nLc4Cer	iCHOv1; iCHOv1_DG44	CHEBI: http://identifiers.org/chebi/CHEBI:62374; KEGG Glycan: http://identifiers.org/kegg.glycan/G00063; MetaNetX (MNX) Chemical: http://identifiers.org/metanetx.chemical/MNXM41517; SEED Compound: http://identifiers.org/seed.compound/cpd21551	fucacngal14acglcgalgluside_cho; fucacngal14acglcgalgluside_cho[e]; fucacngal14acglcgalgluside_cho_e
fucacngalacglcgalgluside_cho_c	fucacngalacglcgalgluside_cho	IV3-a-Neu5Ac,III4-a-Fuc-Lc4Cer	iCHOv1; iCHOv1_DG44	KEGG Glycan: http://identifiers.org/kegg.glycan/G00048; MetaNetX (MNX) Chemical: http://identifiers.org/metanetx.chemical/MNXM13395; SEED Compound: http://identifiers.org/seed.compound/cpd21539	fucacngalacglcgalgluside_cho; fucacngalacglcgalgluside_cho[c]; fucacngalacglcgalgluside_cho_c
fucfuc12gal14acglcgalgluside_cho_e	fucfuc12gal14acglcgalgluside_cho	Ley glycolipid	iCHOv1; iCHOv1_DG44	CHEBI: http://identifiers.org/chebi/CHEBI:62562; KEGG Glycan: http://identifiers.org/kegg.glycan/G00056; MetaNetX (MNX) Chemical: http://identifiers.org/metanetx.chemical/MNXM41357; SEED Compound: http://identifiers.org/seed.compound/cpd21544	fucfuc12gal14acglcgalgluside_cho; fucfuc12gal14acglcgalgluside_cho[e]; fucfuc12gal14acglcgalgluside_cho_e
fucfuc132galacglcgal14acglcgalgluside_cho_g	fucfuc132galacglcgal14acglcgalgluside_cho	V3Fuc,III3Fuc-nLc6Cer	iCHOv1; iCHOv1_DG44	KEGG Glycan: http://identifiers.org/kegg.glycan/G00090; MetaNetX (MNX) Chemical: http://identifiers.org/metanetx.chemical/MNXM13386; SEED Compound: http://identifiers.org/seed.compound/cpd21575	fucfuc132galacglcgal14acglcgalgluside_cho; fucfuc132galacglcgal14acglcgalgluside_cho[g]; fucfuc132galacglcgal14acglcgalgluside_cho_g
fucfucfucgalacglc13galacglcgal14acglcgalgluside_cho_c	fucfucfucgalacglc13galacglcgal14acglcgalgluside_cho	(Gal)4 (Glc)1 (GlcNAc)3 (LFuc)3 (Cer)1	iCHOv1_DG44; iCHOv1	MetaNetX (MNX) Chemical: http://identifiers.org/metanetx.chemical/MNXM163062; SEED Compound: http://identifiers.org/seed.compound/cpd21571	fucfucfucgalacglc13galacglcgal14acglcgalgluside_cho; fucfucfucgalacglc13galacglcgal14acglcgalgluside_cho[c]; fucfucfucgalacglc13galacglcgal14acglcgalgluside_cho_c
fucfucgalacglcgalgluside_cho_e	fucfucgalacglcgalgluside_cho	Leb glycolipid	iCHOv1; iCHOv1_DG44	MetaNetX (MNX) Chemical: http://identifiers.org/metanetx.chemical/MNXM163420	fucfucgalacglcgalgluside_cho; fucfucgalacglcgalgluside_cho[e]; fucfucgalacglcgalgluside_cho_e
fucgal14acglcgalgluside_cho_c	fucgal14acglcgalgluside_cho	Lacto-N-fucopentaosyl III ceramide	iCHOv1; iCHOv1_DG44	CHEBI: http://identifiers.org/chebi/CHEBI:90379; KEGG Glycan: http://identifiers.org/kegg.glycan/G00060; MetaNetX (MNX) Chemical: http://identifiers.org/metanetx.chemical/MNXM13369; SEED Compound: http://identifiers.org/seed.compound/cpd21548	fucgal14acglcgalgluside_cho; fucgal14acglcgalgluside_cho[c]; fucgal14acglcgalgluside_cho_c
fucgalfucgalacglcgalgluside_cho_e	fucgalfucgalacglcgalgluside_cho	(Gal)3 (Glc)1 (GlcNAc)1 (LFuc)2 (Cer)1	iCHOv1_DG44; iCHOv1	MetaNetX (MNX) Chemical: http://identifiers.org/metanetx.chemical/MNXM163060; SEED Compound: http://identifiers.org/seed.compound/cpd21532	fucgalfucgalacglcgalgluside_cho; fucgalfucgalacglcgalgluside_cho[e]; fucgalfucgalacglcgalgluside_cho_e
fucgalgbside_cho_e	fucgalgbside_cho	Fucosyl galactosylgloboside	iCHOv1; iCHOv1_DG44	MetaNetX (MNX) Chemical: http://identifiers.org/metanetx.chemical/MNXM163390	fucgalgbside_cho; fucgalgbside_cho[e]; fucgalgbside_cho_e
fumpyr_c	fumpyr	3-Fumarylpyruvate	iCHOv1	InChI Key: https://identifiers.org/inchikey/AZCFLHZUFANAOR-OWOJBTEDSA-L; KEGG Compound: http://identifiers.org/kegg.compound/C02514; CHEBI: http://identifiers.org/chebi/CHEBI:11796; CHEBI: http://identifiers.org/chebi/CHEBI:1506; CHEBI: http://identifiers.org/chebi/CHEBI:16854; CHEBI: http://identifiers.org/chebi/CHEBI:20024; CHEBI: http://identifiers.org/chebi/CHEBI:47940; CHEBI: http://identifiers.org/chebi/CHEBI:47941; Human Metabolome Database: http://identifiers.org/hmdb/HMDB60371; BioCyc: http://identifiers.org/biocyc/META:CPD-277; MetaNetX (MNX) Chemical: http://identifiers.org/metanetx.chemical/MNXM162338; SEED Compound: http://identifiers.org/seed.compound/cpd01653	fumpyr; fumpyr[c]
g3m8mpdol_r	g3m8mpdol	(alpha-D-Glucosyl)3-(alpha-D-mannosyl)8-beta-D-mannosyl-diacetylchitobiosyldiphosphodolichol	iCHOv1; iCHOv1_DG44	MetaNetX (MNX) Chemical: http://identifiers.org/metanetx.chemical/MNXM163974	g3m8mpdol; g3m8mpdol[r]; g3m8mpdol_r
galacglcgalgbside_cho_g	galacglcgalgbside_cho	Gal-GlcNAc-Gal globoside	iCHOv1; iCHOv1_DG44	MetaNetX (MNX) Chemical: http://identifiers.org/metanetx.chemical/MNXM163391	galacglcgalgbside_cho; galacglcgalgbside_cho[g]; galacglcgalgbside_cho_g
galacglcgalgluside_cho_g	galacglcgalgluside_cho	Lc4Cer	iCHOv1_DG44; iCHOv1	KEGG Compound: http://identifiers.org/kegg.compound/C04910; CHEBI: http://identifiers.org/chebi/CHEBI:11165; CHEBI: http://identifiers.org/chebi/CHEBI:17292; CHEBI: http://identifiers.org/chebi/CHEBI:21173; CHEBI: http://identifiers.org/chebi/CHEBI:28127; CHEBI: http://identifiers.org/chebi/CHEBI:5242; CHEBI: http://identifiers.org/chebi/CHEBI:528; KEGG Glycan: http://identifiers.org/kegg.glycan/G00037; BioCyc: http://identifiers.org/biocyc/META:13-BETA-D-GALACTOSYL-N-ACETYL-D-GLU; MetaNetX (MNX) Chemical: http://identifiers.org/metanetx.chemical/MNXM1319; SEED Compound: http://identifiers.org/seed.compound/cpd02989	galacglcgalgluside_cho; galacglcgalgluside_cho[g]; galacglcgalgluside_cho_g
galfuc12gal14acglcgalgluside_cho_e	galfuc12gal14acglcgalgluside_cho	(Gal)3 (Glc)1 (GlcNAc)1 (LFuc)1 (Cer)1	iCHOv1_DG44; iCHOv1	MetaNetX (MNX) Chemical: http://identifiers.org/metanetx.chemical/MNXM163059	galfuc12gal14acglcgalgluside_cho; galfuc12gal14acglcgalgluside_cho[e]; galfuc12gal14acglcgalgluside_cho_e
galgalfucfucgalacglcgalacglcgal14acglcgalgluside_cho_e	galgalfucfucgalacglcgalacglcgal14acglcgalgluside_cho	(Gal)6 (Glc)1 (GlcNAc)3 (LFuc)2 (Cer)1	iCHOv1; iCHOv1_DG44	MetaNetX (MNX) Chemical: http://identifiers.org/metanetx.chemical/MNXM163063	galgalfucfucgalacglcgalacglcgal14acglcgalgluside_cho; galgalfucfucgalacglcgalacglcgal14acglcgalgluside_cho[e]; galgalfucfucgalacglcgalacglcgal14acglcgalgluside_cho_e
galgalgalthcrm_cho_g	galgalgalthcrm_cho	Gal-Gal-Gal-Gal-Gal-Glc-Cer	iCHOv1	MetaNetX (MNX) Chemical: http://identifiers.org/metanetx.chemical/MNXM163812	galgalgalthcrm_cho; galgalgalthcrm_cho[g]
galgluside_cho_g	galgluside_cho	Galactosyl glucosyl ceramide	iCHOv1; iCHOv1_DG44	MetaNetX (MNX) Chemical: http://identifiers.org/metanetx.chemical/MNXM162474	galgluside_cho; galgluside_cho[g]; galgluside_cho_g
galside_cho_g	galside_cho	D-galactosyl-N-acylsphingosine	iCHOv1; iCHOv1_DG44	MetaNetX (MNX) Chemical: http://identifiers.org/metanetx.chemical/MNXM162408	galside_cho; galside_cho[g]; galside_cho_g
galside_cho_n	galside_cho	D-galactosyl-N-acylsphingosine	iCHOv1	MetaNetX (MNX) Chemical: http://identifiers.org/metanetx.chemical/MNXM162408	galside_cho; galside_cho[n]
gbside_cho_c	gbside_cho	Globoside	iCHOv1; iCHOv1_DG44	Reactome Compound: http://identifiers.org/reactome/R-ALL-1605608; KEGG Compound: http://identifiers.org/kegg.compound/C03272; CHEBI: http://identifiers.org/chebi/CHEBI:61360; KEGG Glycan: http://identifiers.org/kegg.glycan/G00094; LipidMaps: http://identifiers.org/lipidmaps/LMSP0505BN00; MetaNetX (MNX) Chemical: http://identifiers.org/metanetx.chemical/MNXM96504; SEED Compound: http://identifiers.org/seed.compound/cpd02088	gbside_cho; gbside_cho[c]; gbside_cho_c
gd1b2_cho_e	gd1b2_cho	GD1beta	iCHOv1; iCHOv1_DG44	KEGG Glycan: http://identifiers.org/kegg.glycan/G00132; MetaNetX (MNX) Chemical: http://identifiers.org/metanetx.chemical/MNXM163394	gd1b2_cho; gd1b2_cho[e]; gd1b2_cho_e
gd1b_cho_g	gd1b_cho	GD1b	iCHOv1; iCHOv1_DG44	KEGG Compound: http://identifiers.org/kegg.compound/C06141; CHEBI: http://identifiers.org/chebi/CHEBI:21150; CHEBI: http://identifiers.org/chebi/CHEBI:28175; CHEBI: http://identifiers.org/chebi/CHEBI:5209; CHEBI: http://identifiers.org/chebi/CHEBI:87785; KEGG Glycan: http://identifiers.org/kegg.glycan/G00115; KEGG Glycan: http://identifiers.org/kegg.glycan/G02755; KEGG Glycan: http://identifiers.org/kegg.glycan/G04395; KEGG Glycan: http://identifiers.org/kegg.glycan/G04443; LipidMaps: http://identifiers.org/lipidmaps/LMSP0601AQ00; BioCyc: http://identifiers.org/biocyc/META:Ganglioside-GD1b; MetaNetX (MNX) Chemical: http://identifiers.org/metanetx.chemical/MNXM44096; SEED Compound: http://identifiers.org/seed.compound/cpd03661	gd1b_cho; gd1b_cho[g]; gd1b_cho_g
gd2_cho_g	gd2_cho	GD2	iCHOv1	KEGG Compound: http://identifiers.org/kegg.compound/C06134; CHEBI: http://identifiers.org/chebi/CHEBI:21178; CHEBI: http://identifiers.org/chebi/CHEBI:28648; CHEBI: http://identifiers.org/chebi/CHEBI:5210; CHEBI: http://identifiers.org/chebi/CHEBI:5247; CHEBI: http://identifiers.org/chebi/CHEBI:78542; KEGG Glycan: http://identifiers.org/kegg.glycan/G00114; LipidMaps: http://identifiers.org/lipidmaps/LMSP0601AN00; BioCyc: http://identifiers.org/biocyc/META:Ganglioside-GD2; MetaNetX (MNX) Chemical: http://identifiers.org/metanetx.chemical/MNXM44103; SEED Compound: http://identifiers.org/seed.compound/cpd03655	gd2_cho; gd2_cho[g]
gluside_cho_l	gluside_cho	D-glucosyl-N-acylsphingosine	iCHOv1; iCHOv1_DG44	Reactome Compound: http://identifiers.org/reactome/R-ALL-1605592; Reactome Compound: http://identifiers.org/reactome/R-ALL-1660674; Reactome Compound: http://identifiers.org/reactome/R-ALL-1861764; Reactome Compound: http://identifiers.org/reactome/R-ALL-1861782; KEGG Compound: http://identifiers.org/kegg.compound/C01190; CHEBI: http://identifiers.org/chebi/CHEBI:12971; CHEBI: http://identifiers.org/chebi/CHEBI:18368; CHEBI: http://identifiers.org/chebi/CHEBI:24260; CHEBI: http://identifiers.org/chebi/CHEBI:36500; CHEBI: http://identifiers.org/chebi/CHEBI:5422; KEGG Glycan: http://identifiers.org/kegg.glycan/G10238; Human Metabolome Database: http://identifiers.org/hmdb/HMDB00140; LipidMaps: http://identifiers.org/lipidmaps/LMSP0501AA00; BioCyc: http://identifiers.org/biocyc/META:Glucosyl-ceramides; MetaNetX (MNX) Chemical: http://identifiers.org/metanetx.chemical/MNXM146539; SEED Compound: http://identifiers.org/seed.compound/cpd00878	gluside_cho; gluside_cho[l]; gluside_cho_l
glyleu_c	glyleu	Glycylleucine	iCHOv1; Recon3D; iCHOv1_DG44	KEGG Compound: http://identifiers.org/kegg.compound/C02155; CHEBI: http://identifiers.org/chebi/CHEBI:73514; InChI Key: https://identifiers.org/inchikey/DKEXFJVMVGETOO-LURJTMIESA-N; Human Metabolome Database: http://identifiers.org/hmdb/HMDB00759; BioCyc: http://identifiers.org/biocyc/META:CPD-12312; MetaNetX (MNX) Chemical: http://identifiers.org/metanetx.chemical/MNXM126241; SEED Compound: http://identifiers.org/seed.compound/cpd01459; SEED Compound: http://identifiers.org/seed.compound/cpd15604	glyleu; glyleu[c]; glyleu_c
glyphe_e	glyphe	Glycylphenylalanine	Recon3D; iCHOv1_DG44; iCHOv1; iJN1463	CHEBI: http://identifiers.org/chebi/CHEBI:133047; CHEBI: http://identifiers.org/chebi/CHEBI:73912; Human Metabolome Database: http://identifiers.org/hmdb/HMDB28848; InChI Key: https://identifiers.org/inchikey/JBCLFWXMTIKCCB-VIFPVBQESA-N; MetaNetX (MNX) Chemical: http://identifiers.org/metanetx.chemical/MNXM724778; SEED Compound: http://identifiers.org/seed.compound/cpd15605	glyphe; glyphe[e]; glyphe_e
glypro_e	glypro	Glycylproline	iCHOv1; iCHOv1_DG44; Recon3D	CHEBI: http://identifiers.org/chebi/CHEBI:70744; CHEBI: http://identifiers.org/chebi/CHEBI:73779; Human Metabolome Database: http://identifiers.org/hmdb/HMDB00721; InChI Key: https://identifiers.org/inchikey/KZNQNBZMBZJQJO-YFKPBYRVSA-N; BioCyc: http://identifiers.org/biocyc/META:CPD-10814; MetaNetX (MNX) Chemical: http://identifiers.org/metanetx.chemical/MNXM11725; SEED Compound: http://identifiers.org/seed.compound/cpd22832	glypro; glypro[e]; glypro_e
glysar_c	glysar	Glycylsarcosine	Recon3D; iCHOv1_DG44; iCHOv1	BioCyc: http://identifiers.org/biocyc/META:CPD0-1914; MetaNetX (MNX) Chemical: http://identifiers.org/metanetx.chemical/MNXM55458; InChI Key: https://identifiers.org/inchikey/VYAMLSCELQQRAE-UHFFFAOYSA-N; SEED Compound: http://identifiers.org/seed.compound/cpd26332	glysar; glysar[c]; glysar_c
gm1_cho_g	gm1_cho	Ganglioside GM1	iCHOv1_DG44; iCHOv1	MetaNetX (MNX) Chemical: http://identifiers.org/metanetx.chemical/MNXM722981	gm1_cho; gm1_cho[g]; gm1_cho_g
gp1c_cho_c	gp1c_cho	GP1c	iCHOv1; iCHOv1_DG44	KEGG Glycan: http://identifiers.org/kegg.glycan/G00122; LipidMaps: http://identifiers.org/lipidmaps/LMSP0601AX00; MetaNetX (MNX) Chemical: http://identifiers.org/metanetx.chemical/MNXM13320; SEED Compound: http://identifiers.org/seed.compound/cpd21590	gp1c_cho; gp1c_cho[c]; gp1c_cho_c
gp1calpha_cho_g	gp1calpha_cho	GP1c alpha	iCHOv1_DG44; iCHOv1	CHEBI: http://identifiers.org/chebi/CHEBI:87802; CHEBI: http://identifiers.org/chebi/CHEBI:88004; MetaNetX (MNX) Chemical: http://identifiers.org/metanetx.chemical/MNXM162653	gp1calpha_cho; gp1calpha_cho[g]; gp1calpha_cho_g
gq1b_cho_c	gq1b_cho	GQ1b	iCHOv1; iCHOv1_DG44	KEGG Glycan: http://identifiers.org/kegg.glycan/G03812; KEGG Glycan: http://identifiers.org/kegg.glycan/G03932; LipidMaps: http://identifiers.org/lipidmaps/LMSP0601AV00; LipidMaps: http://identifiers.org/lipidmaps/LMSP0601CU00; MetaNetX (MNX) Chemical: http://identifiers.org/metanetx.chemical/MNXM55634; SEED Compound: http://identifiers.org/seed.compound/cpd21585	gq1b_cho; gq1b_cho[c]; gq1b_cho_c
gq1balpha_cho_e	gq1balpha_cho	GQ1balpha	iCHOv1; iCHOv1_DG44	CHEBI: http://identifiers.org/chebi/CHEBI:78572; CHEBI: http://identifiers.org/chebi/CHEBI:82609; KEGG Glycan: http://identifiers.org/kegg.glycan/G00129; MetaNetX (MNX) Chemical: http://identifiers.org/metanetx.chemical/MNXM147031; SEED Compound: http://identifiers.org/seed.compound/cpd21594	gq1balpha_cho; gq1balpha_cho[e]; gq1balpha_cho_e
gq1c_cho_g	gq1c_cho	GQ1c	iCHOv1; iCHOv1_DG44	CHEBI: http://identifiers.org/chebi/CHEBI:87791; CHEBI: http://identifiers.org/chebi/CHEBI:87994; KEGG Glycan: http://identifiers.org/kegg.glycan/G00121; LipidMaps: http://identifiers.org/lipidmaps/LMSP0601AU00; BioCyc: http://identifiers.org/biocyc/META:Ganglioside-GQ1c; MetaNetX (MNX) Chemical: http://identifiers.org/metanetx.chemical/MNXM9260; SEED Compound: http://identifiers.org/seed.compound/cpd21589	gq1c_cho; gq1c_cho[g]; gq1c_cho_g
gt1b_cho_g	gt1b_cho	GT1b	iCHOv1_DG44; iCHOv1	KEGG Compound: http://identifiers.org/kegg.compound/C06140; CHEBI: http://identifiers.org/chebi/CHEBI:21172; CHEBI: http://identifiers.org/chebi/CHEBI:28058; CHEBI: http://identifiers.org/chebi/CHEBI:5232; CHEBI: http://identifiers.org/chebi/CHEBI:78452; KEGG Glycan: http://identifiers.org/kegg.glycan/G00116; KEGG Glycan: http://identifiers.org/kegg.glycan/G01804; KEGG Glycan: http://identifiers.org/kegg.glycan/G04091; LipidMaps: http://identifiers.org/lipidmaps/LMSP0601AT00; LipidMaps: http://identifiers.org/lipidmaps/LMSP0601BW00; MetaNetX (MNX) Chemical: http://identifiers.org/metanetx.chemical/MNXM2348; SEED Compound: http://identifiers.org/seed.compound/cpd03660	gt1b_cho; gt1b_cho[g]; gt1b_cho_g
gumgchol_e	gumgchol	Guar gum-glycocholate complex	iCHOv1; iCHOv1_DG44; Recon3D	MetaNetX (MNX) Chemical: http://identifiers.org/metanetx.chemical/MNXM164826	gumgchol; gumgchol[e]; gumgchol_e
hdcea_r	hdcea	Hexadecenoate (n-C16:1)	iCHOv1_DG44; Recon3D; iCHOv1	MetaNetX (MNX) Chemical: http://identifiers.org/metanetx.chemical/MNXM950	hdcea; hdcea[r]; hdcea_r
